Subject,Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Opercular Cortex,Central Opercular Cortex,Parietal Opercular Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,Left Cerebral White Matter,Left Cerebral Cortex,Left Lateral Ventricle,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens
sub-0214,0.015014053816105584,0.014991995469884143,0.015770323339088173,0.015173792600123585,0.016258769494185452,0.01499966317484144,0.01685902034041314,0.025191158513863696,0.021806954903644427,0.020555302283056274,0.017997163487863038,0.01582027570885309,0.014813855034569882,0.014922259087001925,0.017916709411825927,0.014745761743245534,0.017413937999506163,0.013960673464155183,0.014389869730729582,0.013830956818716487,0.012357570186323415,0.015617787489740272,0.013435870336675692,0.020304766977540658,0.020135156828841243,0.02479203878275116,0.024493091148972287,0.024945950687635735,0.020766210793850475,0.015239068816852904,0.014877899747745359,0.0157979910775232,0.013558755969481844,0.022391284833368517,0.016431985984162827,0.027755170340449897,0.02316027791484169,0.01993276245565404,0.019193258257030093,0.01812242664873374,0.012765328411663206,0.016866084216947495,0.01772115882969205,0.021500259558099317,0.019628722447545783,0.022570886124183166,0.013335087566171862,0.0144729587792629,0.013993541193758665,0.016963548898046906,0.02408747646861335,0.015879691271088053,0.024888375401440753,0.015349359971190033,0.018437599051850058,0.024483007734283906,0.015310283134127004,0.014608615363804704,0.019123216125309355,0.015573635435165035,0.01649261480067662,0.04703645276639652,0.027582636004417845,0.038722403162863996,0.011747061240461373,0.011426993896837148,0.014509829396199079,0.017560801746024847,0.023536669426816058
sub-0235,0.005835347100035466,0.0057529895119114265,0.005710287719489746,0.005007146282092656,0.0057954266666170404,0.004123254205980517,0.0038209477207101373,0.008149395996642415,0.006547243770454754,0.0028387988718449,0.004356129139512484,0.004536427909713965,0.004230909936814486,0.006180406546108827,0.0029543564180285996,0.0036467101127406237,0.004532208331801574,0.006742858168993015,0.004100601109747736,0.003263226436169221,0.004551236627568788,0.005670083509282773,0.003567968790384852,0.006175470370443869,0.003928198712678838,0.006324950916726052,0.005676005681327775,0.005831069120836765,0.006477695291065412,0.005352504558258092,0.0070700151638092195,0.005557528451129014,0.007950946884178058,0.00737248946866571,0.0058028491410392945,0.0032613910715605862,0.00656786547624037,0.005454010078973516,0.004243964025601515,0.0028463782383805706,0.005862308657702937,0.00610001018720382,0.005197603349753377,0.00599068772852722,0.005198058610657241,0.004794555346886422,0.006962004173323802,0.0028580001984742126,0.004733990661567776,0.004546218827015483,0.0043281895420094006,0.00451097200691432,0.003967010237174146,0.008197186222355761,0.004971956147148391,0.005214176573587784,0.006827180185491072,0.0050803722820283075,0.003925919648624351,0.005529745119351988,0.005055414016694314,0.0056898130669433365,0.005405121090343901,0.00775124413335265,0.003876902471815521,0.006745372706449003,0.008159684921462884,0.009216388963699314,0.011947331927927
sub-2125,0.009897412685354995,0.005338094034205132,0.005960149218255946,0.005393887686164595,0.006399180403513496,0.006384029776223281,0.005474435046814716,0.010733708689663703,0.01034632486523776,0.008294687331384436,0.008675571436291529,0.008083520219844448,0.006074591405416199,0.01524445686598577,0.02868555455134063,0.008982883888156098,0.005721482803316259,0.007683817312445308,0.005296425585537684,0.005410628648817746,0.005607730754625561,0.005402405676124162,0.006425560834869309,0.005561354961916014,0.02353605570189154,0.006474291915655247,0.02532336524263905,0.005710899522275488,0.017149983937138815,0.01545752517159026,0.007355823808283928,0.011635733634132778,0.028524560295999882,0.02275893931785153,0.0064782918587804675,0.0059168120635439015,0.03479885801364753,0.022431273732819192,0.007268388688716876,0.00877371019100814,0.0075130467689819335,0.007275121384394611,0.007364436408912247,0.011036742846898635,0.006333497330533518,0.005396442002649993,0.008305400981580863,0.006927357939341471,0.006208352077238004,0.0061601737204771585,0.008340796176164298,0.009053070851881078,0.016871919693117094,0.016207689371230568,0.012412162635102426,0.006597452481020019,0.0065471730479883935,0.007615989124975932,0.0077959556782916635,0.005084438512200991,0.005465225328157606,0.0186099174186179,0.006296778988974103,0.008928338074736154,0.027383227454203806,0.012580384525402106,0.009256289776320903,0.008265566414890742,0.03336557722736209
sub-2139,0.00867678320536621,0.0057062008802383785,0.0052137622195296135,0.005822410554106241,0.00587384015453342,0.005646363531060903,0.004515557607188031,0.007465577478595812,0.007937852075877877,0.0066181335472197044,0.005179356526293508,0.005478615450540289,0.005468532231574002,0.005796951486464264,0.007044194432614026,0.005656552127557572,0.004487837891105056,0.004713259311171832,0.006704283183793466,0.004017559806384675,0.0054942810113218785,0.005000606209926607,0.0061224552283594014,0.008057847367806592,0.007942753837240898,0.005341539592618266,0.014405626661709118,0.005566460845910232,0.005735274382042733,0.0047798405376647726,0.004550409874793348,0.005932402175582613,0.006925917714476352,0.008801121833734675,0.010567817802550445,0.009687052587369474,0.0076307308758899,0.0038368597668621486,0.004728855919648494,0.0061064720138578645,0.007158462657842179,0.00617029828748488,0.0074909877555575455,0.006356421796039546,0.005333584118338659,0.007433079606407329,0.018825638077560266,0.006653720979052873,0.005407318760566158,0.006125635447433369,0.0047011350799283326,0.005581251831187054,0.004034188359260859,0.004102657789322819,0.0038992225631121883,0.007259582553759893,0.005672537807890042,0.0060442907614828316,0.0038394228685742185,0.004620659491695762,0.005091118736709351,0.006394355568610652,0.006063257189106613,0.009492498804843293,0.009944656971896212,0.00792533010372664,0.006602687394056376,0.012037798813199574,0.01102099166890417
sub-0265,0.006439686807282346,0.0051903007539114586,0.005030833512989101,0.004401607284003299,0.006378336497605715,0.004699943801764313,0.004126418890624534,0.008152804763363997,0.008120157363817533,0.006465450658737939,0.006815621489216306,0.006704906788451739,0.005792144683531253,0.006549193004589809,0.010547276753196964,0.004319186924303843,0.00494754546104017,0.004799085164092029,0.005201725256702506,0.006118577151074255,0.005838599165087663,0.006130664303244454,0.0065056045492738876,0.005992233802696927,0.010673725466512702,0.006395875870858733,0.009131873216372273,0.006313729770190355,0.004258788698245906,0.005542359220124788,0.006205848424472481,0.006624857223026234,0.006396948418270788,0.010260479631693754,0.0061313691318782525,0.006920100716741738,0.014269324585937602,0.010715276436519022,0.005691706648467856,0.007252373371031971,0.006315435591796779,0.006421129899782623,0.006951789364629163,0.01080962017942025,0.009784733060150357,0.008560433713628796,0.00934606826017928,0.006447108928944456,0.005011277972563876,0.005317170245871368,0.007243204366997298,0.006760979760689091,0.00730966990862777,0.006615257467617764,0.007462888636909972,0.005292736849780829,0.0062175264307879645,0.007033216685963097,0.008935007641198832,0.004665201188755061,0.005550650260481478,0.008134085230866771,0.006041795960652778,0.007097246137997709,0.005569318868362897,0.012941089121293955,0.007399566760821708,0.00851148781628789,0.010566847502722073
sub-0209,0.01650053116954146,0.012253905740112796,0.017852215740199975,0.014517383174082424,0.014154506499728855,0.014017162566853706,0.016978297979961778,0.026203993866243162,0.01973363471645441,0.017994676309859757,0.01516352608891354,0.013365344864749842,0.012563270677675058,0.013994774392677118,0.013246225380076098,0.011353313650923404,0.014689062313973402,0.016059285203357383,0.018630744447867487,0.015080644018702316,0.016221100514204157,0.015510559259810978,0.01194333532038836,0.01563793692361291,0.022132533315129987,0.02765417619483657,0.026667048309596514,0.02385305228508,0.020008080537153215,0.01740973637661145,0.020436492328197088,0.017137386362699923,0.017545715571999822,0.020368433651032098,0.017245782120635277,0.018944240084056492,0.01678362716576172,0.016580277411813785,0.018791349177780088,0.012510700123016874,0.018419211051009052,0.011648393479564315,0.00815622823609915,0.018331582110492586,0.019890814473343562,0.012307337737679825,0.013654513453875685,0.018469070811442088,0.012423044350113276,0.015117834667069074,0.04140092303982501,0.02470850355534158,0.023831672174088984,0.017800593366824224,0.02955073834838277,0.022947233448789874,0.01783698734240369,0.016839085372679887,0.020152159587569673,0.014753960173858976,0.017698842499716576,0.05105963009727049,0.03992344571317652,0.04749867637232793,0.011324317458617023,0.011806776039852598,0.014104706206299061,0.01197545319517758,0.03941823044865548
sub-0247,0.00474642628244691,0.004985040841276574,0.004328734394597051,0.004536051505033056,0.007622741215943603,0.005898342011158279,0.0036663638605476103,0.019280349001951844,0.0051059879254454895,0.00687727075220139,0.01061598427832141,0.006870671856507174,0.007676161208653869,0.005859551375250738,0.01077120297211871,0.008339273158045737,0.004249677245675503,0.006670450633726583,0.008464749373247933,0.00910161634942294,0.00926633182386272,0.009031294015323703,0.0040594293753814245,0.0051922910431092305,0.012183934654310842,0.00609496686348117,0.005677452871012258,0.0036731131500509742,0.005089310147165447,0.00479427484960889,0.006205014556985447,0.006577295825884799,0.00848270116294706,0.01835111541304197,0.007383084208345591,0.005555718278891492,0.016350104269177462,0.009769579047083667,0.004863005841836053,0.010018182605562134,0.006301712319138472,0.005022489136764273,0.003668139971075833,0.004920553314968408,0.0039657590139871865,0.004361650204727155,0.00807064355924919,0.010891374348953478,0.004636661621017964,0.008226188161793392,0.005949752428301741,0.0049339078018534824,0.005475510449078857,0.006034860321885728,0.008429530943046349,0.008969540561391227,0.007884935452115768,0.006243729268405265,0.006671160797445051,0.0030961597096939267,0.004115562141437012,0.004869767911734962,0.0044747717996449655,0.00549250264918765,0.006431631855637993,0.010159373715700897,0.009353667122875279,0.009304297489707758,0.0461946648591938
sub-2137,0.0034781733429661153,0.005737419606221949,0.005316550727487928,0.005203249806765251,0.005739192957106731,0.006997814828154122,0.004579099798179826,0.006780835179967608,0.004773407089816529,0.003733844442434818,0.007047528798236066,0.002881097442635254,0.00413195332016097,0.005393176266481568,0.005061741978335132,0.003729155398680199,0.0029645141557755623,0.005106617828811747,0.004336817657864687,0.002744518857163492,0.004992070751108793,0.005472316673659286,0.004901615698786969,0.004926132541818125,0.02099049567133902,0.005396224639308709,0.0057253607989374705,0.004039889337771829,0.005994504839611148,0.006641216079208659,0.006243394451989096,0.005978080501063138,0.006098815039732398,0.011314192217663704,0.0070005584643668,0.007615303113000409,0.01832412163623631,0.004585737554952937,0.004784479962970567,0.006078057329627275,0.008327561007967324,0.004964725946231058,0.004804422991560786,0.005883413923808184,0.004961643759831222,0.006832274828807789,0.005526805016676883,0.00538224637100664,0.004130211538614574,0.004634378144606477,0.005069217517448677,0.0040921167972015485,0.005923951378701378,0.004844124238025242,0.006249286970714681,0.00567809557384427,0.005241363404929013,0.004001896874126531,0.005530527602177656,0.004266741384327673,0.0038083130932036985,0.003044670662743381,0.004972843180431161,0.007669981918489244,0.0058320157019827925,0.007377135262438785,0.006890617072600502,0.01631073519473846,0.0748341832976
sub-2131,0.010563451201188435,0.00717926449427798,0.005334228557039978,0.00604900606610775,0.005900876149871761,0.006388326327478256,0.005088981453044672,0.012541828625139771,0.005346582219980759,0.00407911468412439,0.003595046627286397,0.0026675864558139174,0.00443917567354506,0.005813754641228156,0.008394020322615674,0.0063996162633469,0.0029073271888631386,0.004818559605476731,0.0046213561328245605,0.0038378332182190324,0.003685896216039045,0.005520123302625637,0.005055419162088839,0.006631473923602037,0.03062053080620525,0.004024419051234138,0.018501661779663517,0.006811123344140068,0.004255485010469186,0.005445909754861634,0.005977643427393925,0.007641035551298352,0.008116314033728256,0.011586179581493918,0.00891222476327535,0.006169033527809894,0.010610263009458066,0.010977967215361508,0.006256594209761114,0.007179104582663204,0.006769052311595267,0.004307900870422127,0.0034312419019407936,0.004921860744879424,0.0046955290797243724,0.0030208594010722955,0.010055902233948043,0.0059057568584813015,0.0027421102170806845,0.0030564566290640863,0.004732583855064931,0.004871022617231002,0.009018380295241218,0.005234159792570157,0.007880333624670208,0.010637922420590055,0.005861692763638494,0.004480643437201685,0.004368308893289682,0.0025588269478445144,0.003190299344666296,0.004895259951588581,0.005480045945397966,0.011526327680439236,0.004833346348596125,0.008242261136976146,0.008920882433625715,0.013479573911639212,0.05576805455820599
sub-0256,0.009766618618280445,0.005949100965023756,0.003959947433848496,0.004093814546045781,0.006267977240159865,0.004039667884493443,0.0049140525108792785,0.015237344318399192,0.005785898294313647,0.004347442517803255,0.006702497081080488,0.0043268012248332535,0.003957138590312281,0.01028292261823827,0.006299204442315519,0.004578655544004125,0.004904943046221377,0.005627306598846084,0.0038648996536468725,0.0034518982236949975,0.004342672599637268,0.006017390365580581,0.004325834499325024,0.005227107179578778,0.02004126103104729,0.004613581764593265,0.01636243152877058,0.0035631416183422734,0.004232326684730632,0.00594360564199987,0.006971095919366187,0.00732776878703144,0.009789660499248525,0.012602576942470809,0.005819883589937818,0.00527461433434987,0.013812748539579135,0.005209352768361631,0.004760757085967428,0.004213973679351514,0.007000830135447949,0.004673225137356534,0.004824704441257,0.005056681647396494,0.005607884239815054,0.006050822133231179,0.004761310031751557,0.009051310640991616,0.004986236210545001,0.005583674673668085,0.0063196436838297764,0.006628733559621076,0.006459876915440689,0.007579704684519711,0.005269369800370509,0.007013405810133467,0.008912840133794689,0.011476869123287716,0.006388863285666407,0.00530186632939457,0.006263142251200237,0.005028662301572811,0.007096576236868162,0.0062597256373930765,0.0032423720109245285,0.00855506623309518,0.0063372000308521085,0.009158591623149907,0.015654000599642476
sub-0246,0.018209508338777883,0.008165334450742032,0.006986765608490617,0.009328506110514894,0.00950217558214222,0.005922330596386378,0.006844968993239943,0.013422976237089256,0.012192112522688307,0.008079266935481003,0.01478291332791762,0.0055156906845714735,0.005034794281326099,0.010679704323835604,0.0226345049697793,0.00535211772777792,0.004988152513996568,0.0057793847743825635,0.006424719751357227,0.00621951167239054,0.006826484900841619,0.005697641008723778,0.006377006644442087,0.008379797712660779,0.044766225452627664,0.0058424430403375,0.032461022948664583,0.010012449680041871,0.012621397103395342,0.008007943559398004,0.006838879212003834,0.008865239737140693,0.029647586431020497,0.012490754830641172,0.005235220029266959,0.007367420423532809,0.010509147008148707,0.009576724838738115,0.008209033203469997,0.006178921628396809,0.011591005290794099,0.0075787859259298955,0.005912640859059482,0.014343701387696773,0.006585189104124706,0.008778145202381522,0.01208457805189906,0.007727461341153165,0.008788073788647948,0.008832806604951494,0.011045878486116609,0.008473029961362394,0.024784663586095653,0.006843738135716144,0.010166561772920394,0.0061048222720513886,0.009541720154230101,0.006521579909577648,0.009827603835625082,0.005034756641212157,0.007548222388195295,0.009487531052952395,0.00766923198243174,0.02321897779495487,0.006906849351392835,0.013786795787125293,0.013790872559675944,0.013194777764778894,0.0802110894752918
sub-0253,0.007848480422298448,0.009505163605567192,0.007323139015374701,0.007532639925875144,0.01310726887596948,0.009846657637135289,0.006729997351051787,0.020868057518970223,0.01095407506973642,0.006570034409370895,0.012171315413021275,0.007495606691661698,0.01498706367535746,0.024265642575127228,0.03516727270038465,0.015240243642451736,0.005160369341833164,0.0037853664440671113,0.006237067055146833,0.009277317714685302,0.0062107914927244465,0.0068829161716675935,0.01585550627933908,0.009845181248739855,0.028774754430669056,0.006271788533382684,0.026916675421323828,0.010091535232983598,0.008069922426448306,0.006625038046775179,0.006836130354256722,0.00838274863197258,0.011324828725620965,0.03586095464198375,0.011613523678813015,0.010942969059827213,0.02573263776459251,0.023947256618586654,0.009886215331690358,0.007291827046296733,0.006563284102187918,0.00505784449814598,0.006805424684337215,0.009091889675967102,0.010169515602529657,0.011276361190497753,0.009816561636735383,0.017690710867024978,0.007876452072854,0.011463236207728567,0.014521633599502785,0.012387595148516171,0.01692384997133397,0.006609576162683124,0.006531560790641593,0.010103382876557567,0.00667071647050663,0.007545029290427018,0.0063054577170549774,0.003989824304614488,0.006481610982775642,0.019880947381612755,0.0070023094425239255,0.016990506461211915,0.01124349428145641,0.022701391485847634,0.013547276846986783,0.028361151101040934,0.031087739426593913
sub-0232,0.015011065689533915,0.005264441843376527,0.006574710271679879,0.005933883731777415,0.006777141611723729,0.007152418131907633,0.003006712025584426,0.007540225411283023,0.006692194979225171,0.0038621466602758387,0.007895172552194659,0.003339835953694564,0.004896266877054045,0.0074128759552265,0.013654009101527236,0.004128254392730334,0.006227434408468034,0.008195213729503254,0.005870407700740151,0.003827945959714719,0.004449647417184939,0.00796601537541411,0.007202116017814395,0.005695268200390467,0.02261369233535198,0.006470195259773233,0.009807362667714536,0.007875012798252598,0.004710200018439389,0.0048423145425258345,0.007709320667371835,0.012455404560546298,0.008329539787746941,0.006359821193179064,0.0046314984549918,0.006209813359982898,0.006256632242064504,0.005607609994109388,0.003699588342308772,0.006147598393599516,0.007732775968995656,0.009475935692831727,0.01311294281046583,0.00616709736564738,0.0067394160693455395,0.004422804015522491,0.008726551616507905,0.015354509633211715,0.005767554620221753,0.007096213029057147,0.0034427727765840113,0.006206304614361541,0.0053183634917828276,0.005082412187376197,0.006744985500397775,0.005418515815498356,0.00933574601403959,0.009782449884099851,0.009688426283596558,0.005531334798874124,0.006404449218883809,0.0032351297346589394,0.006373339412081084,0.006301218767863813,0.008692527699545512,0.006452336546060759,0.0071412504648669705,0.012037776904993748,0.014793668865862586
sub-0227,0.014118232606076492,0.0051953452037273385,0.004786198398844023,0.00908069072238748,0.0058150229750631634,0.00494990851443743,0.011316265005490178,0.016763697848629803,0.005107038129343267,0.004762844105047972,0.005415931121969933,0.007074041982922258,0.008546382538062234,0.007206038584338957,0.01967871771614778,0.01872740313313958,0.015681115015702185,0.016309948086187822,0.007328964402197612,0.005280844522804495,0.005408222274685442,0.013143338172193464,0.00999640493985794,0.008526102888252353,0.009906673911284424,0.0055717407704170534,0.022718300883834648,0.0036805566765313715,0.0037245153000276246,0.005090703518640244,0.009185430240754591,0.012190396614090762,0.00991591579034015,0.017086118861586175,0.00786315379869523,0.006943729265376838,0.013566748701686407,0.0087275508758373,0.009742866522320641,0.007067939521898629,0.0054742659847531305,0.006613389496408604,0.0038998693285603988,0.006623012458242524,0.005860384793074183,0.003676701613554226,0.01369143862340834,0.01815804838670543,0.004423256963973769,0.010903081282874516,0.019107141816183924,0.0065456254866636775,0.004064546268850682,0.00579477030453248,0.008037545306483922,0.00887754150169941,0.007999870861801673,0.011399268324536534,0.012490109800955653,0.004812712205457623,0.005980623990438896,0.004636567643891563,0.006759967595976666,0.008855618338532484,0.009008156032408845,0.006088393564052672,0.00771986294688553,0.021821584496741316,0.013643700067433298
sub-0242,0.004077667629607365,0.0029247906056653694,0.002746574703846114,0.0033726156930745472,0.006011146835486033,0.004235917480288521,0.002816686650168309,0.005798382931796304,0.0032971854389553883,0.0032426522706310358,0.004821267008753552,0.00792279473702417,0.008797772730959521,0.006241530057864845,0.015381137497053901,0.021507077739323106,0.007668433611765518,0.014170905802795328,0.005222607709986179,0.00487577659902398,0.006730582258533356,0.011635805968725009,0.017988673449540332,0.010480020416615403,0.009924479943660676,0.005004597959398652,0.013239282201842546,0.003439815679226071,0.0038484575259265267,0.005069454082494822,0.0095388351116075,0.007343577057987517,0.0035038120496539236,0.008572781265136607,0.005252364912578246,0.006397938057329851,0.007718314247017813,0.0080056653377132,0.008952877489764435,0.01615033498515476,0.008417769789801358,0.0045378059977841684,0.0052246460361594135,0.004209382331054868,0.010515562742529575,0.00318413128725991,0.01654029575250371,0.02267928283754071,0.0023065184020333996,0.0035226720605163525,0.0034835010260483696,0.0035183744484251394,0.0044484733998570855,0.0031556506871690164,0.005702046316964513,0.0028684246853367553,0.00387342110803402,0.007082317908518889,0.005228291126026132,0.0027566478042810373,0.00393041193494114,0.0037746180099261094,0.004019944818968903,0.006365827299911116,0.003693445486872959,0.004768737264195747,0.005861775810918893,0.008856150606358788,0.010422552221683923
sub-0263,0.008868279328501127,0.007166144338575327,0.004396052077926922,0.005039111382556426,0.004932840014202611,0.0048950742228729745,0.0028522133612072266,0.006188478609610498,0.004490616461493059,0.006165281759622793,0.008426801694937348,0.004889362966997649,0.006017546447787558,0.006370836677848841,0.008779430125797733,0.003900072103607807,0.004335711338850632,0.005427576245423743,0.006698608169590018,0.00632878963019149,0.008959869427896599,0.004963015219107851,0.005701327039265817,0.008857760984656788,0.02709124009735719,0.005759833254176009,0.019310937044425394,0.012572934609045678,0.005317281766627232,0.005618296213025919,0.008636428151399039,0.007334083415315214,0.020706614240357468,0.005111645916309633,0.00468209366699636,0.00672648197904632,0.004306499234967968,0.007752026814565608,0.0045309710884040184,0.0030229013009378247,0.00575265995197552,0.0052425353778099044,0.00850998135872088,0.011087568373126773,0.007591648372551091,0.006012025811130912,0.00710776381634447,0.007216057120962931,0.004799611112022606,0.0041646779646690064,0.0070563268778942876,0.0065323387424322706,0.007574947127004845,0.00747091029642551,0.01649268470849311,0.005940138646827758,0.013968160900627646,0.01184419891908449,0.008176973751052086,0.0068538459884816775,0.006316678902054849,0.007089710446785517,0.006424640744087023,0.01192148198818197,0.0044181779412620255,0.005732505626206352,0.011946620301471181,0.028815821680887737,0.03998921869350795
sub-0237,0.009306649922757664,0.003483845211386036,0.002953653408380465,0.003423551478026632,0.005758292919848532,0.0027793490204860933,0.0021437689803950424,0.004571244540877027,0.004316649328427446,0.003567483197504514,0.007791426476654407,0.006272906687983116,0.003141098671823705,0.008078399063637534,0.008413244134050289,0.002566957595606827,0.004346976506370618,0.0048375874124229465,0.002552742830020635,0.005993887821089206,0.0030454255646338644,0.00423955306370545,0.0053345021907967504,0.008276018622517414,0.014766182208236452,0.004783134390360096,0.02094866212935334,0.004606590125442881,0.004043473339928138,0.004850308897347088,0.00687641727887943,0.008103554543436396,0.00928721441138174,0.01561479767037626,0.004490368560581619,0.008040411818913266,0.009716686950965354,0.00977086507820843,0.005829633648380244,0.006195453931243659,0.00417498523326801,0.0036776056350316002,0.004658736210438555,0.0065914319811204835,0.00828908901539755,0.005825225330995299,0.008316942307107975,0.009541525174055947,0.0033858208732853346,0.0029076078948150684,0.003890568327996685,0.0060974834461473984,0.007431913146933652,0.006071339409507151,0.008544885716247319,0.003966423822890045,0.005496795168747133,0.006196699281132677,0.011612462433083465,0.0026867304596735046,0.0030539687533377748,0.004071823503044591,0.006110240184202265,0.015152265309946013,0.003719154071227248,0.006166603877189818,0.006729700393840633,0.010799242348829403,0.036676020702605484
sub-2129,0.008387480795114277,0.0053654287022742095,0.005461653945852776,0.00533002431363073,0.0074115439223505965,0.0072562932507821195,0.005562593719853289,0.007661758669100281,0.006285823921231885,0.005801511638026163,0.005875516413184865,0.005138349578519287,0.005652234098159613,0.006461604095962952,0.0046449479817863,0.005331860040254414,0.005749557028483285,0.005455752685522581,0.005363224828063425,0.005684243099095258,0.0049900325972039705,0.005063271679653352,0.004097924599757696,0.007219777477490863,0.009614280728373845,0.006204838572106783,0.006756215846803736,0.006311639190243797,0.005822217833174781,0.006483878939954011,0.007027933767774831,0.007790840675716513,0.006213947090889779,0.005330646542625747,0.010241452043991317,0.00893006615616227,0.009949661511981664,0.005181929992297494,0.0049968857649465475,0.007275338607496196,0.006897039719499379,0.0058234611130220494,0.00681999360776672,0.006822466230359987,0.006550468295799007,0.006808511069989221,0.006965734814850493,0.005701991364916276,0.0053437379313671495,0.005874027210595964,0.0057365440687795555,0.006565081838863847,0.005639286429126569,0.0075560701707720005,0.0071309488171669025,0.00989399806589401,0.005740164947014013,0.005701914911339179,0.006174730856778637,0.005300410328191199,0.0059997399092943824,0.004549479780927175,0.006667824348687656,0.006178291293822051,0.005617923559622142,0.006722450029579759,0.008355085696541125,0.015025068003391828,0.03362752763102167
sub-0249,0.014546282023206267,0.005532840017983075,0.006193524743141173,0.004759936134646373,0.004668982607251936,0.0058803383035269845,0.004657366754996673,0.008930656576500762,0.004262255215459263,0.0034914276803428776,0.006233928053461278,0.004259111660734866,0.005060653719408113,0.009544703690481009,0.003788709525810954,0.004080467925228626,0.0052431212110382154,0.006547380120651124,0.0031948847999565366,0.004968108778964798,0.005108492502228217,0.0056034395247501825,0.004267719360022167,0.00593712351044686,0.02869982997306713,0.0069455857327238475,0.009088132934423659,0.0076364054347265115,0.0051194934434804365,0.00591396589666004,0.006557727565264717,0.005338787541871236,0.012045659178734833,0.009484272465785338,0.006069650494021072,0.005992216257772446,0.015995629765724162,0.006158048426761281,0.0033783467325936615,0.0028092398888990245,0.004513277866737979,0.004060743452259754,0.00560970324953143,0.007834955030906487,0.004700266690287781,0.005968905697818189,0.012288759065048475,0.008526956387664852,0.00512192144795789,0.006107733525035498,0.005164063621861221,0.005961145038020904,0.013550725170042162,0.006268664075400253,0.019990490763795377,0.003673509612954112,0.004804140191960468,0.007567474889333289,0.004021359994369798,0.004431503663096649,0.006506337255657615,0.004185669299846467,0.0047629372295565405,0.006485688806508398,0.005535792579857336,0.006246223644308665,0.00754314534597796,0.01111525771616406,0.01885702647300098
sub-2136,0.01586931311204286,0.005739988036127997,0.006220831516174682,0.005152749726216373,0.010973721411317845,0.006741958616711924,0.006802603002230048,0.015930192320378803,0.008161665233688343,0.006368139825155068,0.00588695512166319,0.005826254848728544,0.005089996113042295,0.0130499662107538,0.011357007782085697,0.004635471829225496,0.005931628568931998,0.007234501009491545,0.009949148296688767,0.009235392002692158,0.005582913469008139,0.009730199950780009,0.004983913917750913,0.007460321781713716,0.023704906648748806,0.007895767978964323,0.01752744820087374,0.008130079961031638,0.00828481100110994,0.007296489044501972,0.00956995723582038,0.009200835581989768,0.01011548700130031,0.014291620972528393,0.010051320098807314,0.006698935781556891,0.02273639389151345,0.012636955886960153,0.007345919321853495,0.005691210074848422,0.007347579352276743,0.006448435319757226,0.007121908780649906,0.00807630839682316,0.00669543591028552,0.008128828189811203,0.008237268480910097,0.005145575239367793,0.004395513136487177,0.006788001138184776,0.007055818852745877,0.005879866825491393,0.018108534552840796,0.009418938808370542,0.008012723665016467,0.0068354643521220245,0.006876240075318486,0.01575630865543398,0.009952086477999616,0.0069062326987387795,0.009295375780988975,0.0049091645290321225,0.008167275403465013,0.010490881450126237,0.012029614612397205,0.0214015606577561,0.009446876875890868,0.01318600371735446,0.011988686429131645
