Subject,Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Opercular Cortex,Central Opercular Cortex,Parietal Opercular Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,Left Cerebral White Matter,Left Cerebral Cortex,Left Lateral Ventricle,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens,Substantia Nigra Right,Substantia Nigra Left
sub-0214,0.007830113557602915,0.0076368878308252786,0.00796431789194289,0.007939408980964178,0.007885091409828305,0.007821955006379677,0.008000538315358617,0.007717735629134705,0.00775394536524522,0.0077790843078879394,0.007734832017787899,0.007779222658010608,0.0077942419713618255,0.0076947933801755535,0.007896046485749953,0.007813477681169221,0.008034204810571875,0.007903817332140066,0.007954313960618313,0.007822064970646463,0.0077339672044699,0.007952016722740594,0.007711963017495862,0.0078002438398750975,0.0075483912207976196,0.007902339114310371,0.007527881430429864,0.007866997674462336,0.007770408563120437,0.007546607265975411,0.007781616730961825,0.007836579212565687,0.00755157772214125,0.007016882395890289,0.0075726625657233605,0.007561306374159783,0.00718205619684017,0.007458772966429763,0.00738491758020123,0.007598392147853974,0.0075981886277826415,0.00752937536001831,0.007563968530857347,0.00774233245499109,0.007501870759621245,0.007479266218975815,0.007912585363469631,0.008068567787911868,0.007644594683077487,0.007891145473383192,0.007709483574745131,0.007714897890540687,0.007719116083598476,0.007573969732977809,0.0077774996566727355,0.0077190681371340384,0.007601408705467057,0.007740193742504502,0.0077714188802700005,0.007590935394398806,0.007727319375800808,0.007733899675610548,0.0076365561248378615,0.007854936294835364,0.0076129131427944705,0.007662716845683171,0.007488690180403612,0.007382162611532788,0.007523770885691074,0.007566402498845827,0.0073434942105061575
sub-0235,0.011374541309872779,0.011908276768893493,0.012058403795679866,0.009949068618231152,0.010050524382728146,0.010775478603048175,0.010341923606407353,0.011133786912764938,0.010724686206230178,0.010015774147039424,0.011145603753588822,0.011817635455831041,0.011423060478397511,0.011056476340069453,0.009119079477490044,0.01189806001813596,0.011896764143892676,0.013634666237668272,0.0130188239881039,0.010868833934880917,0.010805219642772394,0.013310748555460475,0.010997773940738373,0.012075119062825273,0.009546071408986119,0.011514937085071663,0.008174903713661797,0.009830152618494731,0.00842228558268197,0.012199946766543582,0.013634052679947948,0.01216554451110433,0.01086124817332192,0.010221742427592505,0.010992831552125788,0.010983108856982157,0.011155122906209205,0.007014962270822526,0.010163155236259179,0.00841194998112619,0.010502692673966205,0.011167226044477249,0.010832609363801905,0.01031653683697362,0.007799012127472328,0.007868874960710967,0.00894291998270335,0.012145994048892722,0.013273833757521357,0.012260350312154375,0.01041896144446633,0.009611812729080122,0.009188046067590131,0.010525977533970058,0.009930502237901382,0.010778530728579446,0.011194999838294197,0.011302794456792371,0.010064846540882504,0.012700194052486338,0.012336191510151064,0.008464015468284857,0.008408320670464585,0.009095019144821963,0.00920814242426377,0.008792662921876047,0.010743548920437853,0.009871523791285646,0.007479298615369669,0.007254611450346732,0.007725136944198034
sub-2125,0.008406030869070855,0.009332992596067692,0.01095935396047724,0.011093294444677045,0.010977460573520899,0.00966331460401068,0.010948033651371663,0.009634959931475904,0.009458463114284062,0.010874419724296317,0.008691118677048235,0.010056190974766992,0.011014521521178103,0.008738157736850324,0.01108549183333886,0.011147617002948786,0.011177266238608947,0.011592793666368187,0.010666147567770179,0.010381978416838779,0.010976854279976066,0.011167106546378938,0.01081946278701811,0.009588875625193793,0.006365306920990674,0.008898369099302809,0.00945838022773632,0.010207628466999144,0.006502543962286706,0.008350129057308798,0.011081233472757171,0.010408237853841113,0.010912502300598488,0.008090823509607239,0.009415617025868987,0.009313525464701794,0.008872025083703418,0.011044612350214492,0.010407312347233407,0.011403658690919048,0.008163965490459781,0.010176440435055393,0.007320140046331822,0.008316866902454709,0.009848116031780133,0.00954843147615361,0.0096386272077672,0.011261061674543021,0.009365259033495223,0.011220215931401973,0.007840815599072527,0.00849313227023142,0.010483351414997755,0.009017323267176448,0.009414235041859809,0.009638861943172232,0.008659114527641475,0.008134306128878787,0.007793005576176943,0.00892729947315962,0.010830464069405384,0.009565323864606104,0.0098175529584141,0.009364631968717682,0.010703087037020198,0.007634515402317785,0.010067366717214971,0.008463670275711859,0.00980908698217312,0.006449860724102687,0.007822684182129624
sub-2139,0.00919808986025533,0.010415684627114879,0.010285787167953689,0.009985506171005307,0.01102208954751237,0.010453712059109492,0.011910653239931932,0.00973906102855891,0.010439580487400025,0.01120095115114706,0.012079782219877025,0.012179999762001882,0.012458970580954914,0.011275657290075654,0.008802823532132834,0.011880796890405635,0.012161508994229023,0.011381577003511834,0.012880163507295773,0.011409677284287026,0.011946291999376753,0.010958087705975405,0.011836184940942887,0.01353225392589446,0.008789551574328869,0.010606371980431031,0.009666607175030456,0.009397626529277113,0.007504591821893478,0.010011756583493554,0.01248668637165257,0.01189453927372913,0.010173020300697999,0.008509958073486769,0.012725694557650661,0.013685611261006569,0.010847086903399104,0.008707326322752755,0.009968506352293625,0.011718527193586268,0.010063777236939332,0.010468296780512325,0.011261694004413587,0.009977546967672685,0.010862224933828678,0.01102617125413056,0.01220779053018189,0.013935240065305344,0.010846475017540514,0.01162943392829985,0.007891612949666697,0.009499877511903685,0.008082537456202141,0.009041378069648106,0.011889272149550285,0.010418304768165701,0.011165316469312313,0.009263820319793243,0.010015971698696892,0.010489118095539991,0.010839346183654659,0.007626246701344645,0.00922237529952394,0.006491615909342266,0.009862217610519301,0.0076699947768024326,0.007849204479094658,0.009706209038284496,0.00757168899428339,0.010204540621132272,0.007508912738044652
sub-0265,0.008110918153113886,0.009323654272700366,0.007575120986971088,0.008230834158966895,0.009191986177300542,0.00911358612411159,0.011130550249271532,0.008733480834661685,0.009217444089023103,0.009136867202379752,0.009904113199263796,0.007821124369186864,0.011058840959447772,0.009532899514200043,0.007620137033428934,0.009666838021883572,0.010771982401647905,0.011175713397670116,0.011058966718284147,0.00964979339951872,0.010497537095097209,0.011659411761923661,0.010495587064043035,0.010502290171121633,0.007916441847216366,0.008963381874836461,0.009824471376917263,0.006876916506910553,0.006666510935470116,0.008693788642256695,0.012184948944429744,0.009110131303426425,0.008663946997606208,0.0070789806161318854,0.010179936188410938,0.011675763334793561,0.005483689800151855,0.007472710699473588,0.007635398494386813,0.010951123309186723,0.008724684779285993,0.007808756170241129,0.011031099044468237,0.009103606644134005,0.009005382978900089,0.00840969081589,0.010809869250274207,0.011325591919720733,0.010862480418278081,0.01047147075572943,0.006673063795036569,0.009809571994097242,0.008042841810591861,0.009897375263145143,0.008431035967395504,0.009373755239112899,0.010561474512154575,0.007802506986417175,0.008928993319147151,0.008582597560548941,0.009573467739896138,0.007229747426559602,0.00649619633008749,0.007140833368276302,0.007957954756067245,0.007815217108469191,0.00857947834706282,0.006386599544789263,0.006908786441923546,0.007936697155932822,0.00713575153013848
sub-0209,0.008245158106227718,0.007987519550439503,0.008206510528337216,0.008283476306715555,0.008220862881018288,0.00814135350540246,0.008382967702164436,0.008345644256238675,0.008303328233000338,0.008224215505491458,0.008114633999656855,0.008015011219286793,0.007968411149824835,0.008114811304592033,0.00792820665682802,0.007939725861576735,0.008387311231018215,0.00836973143022516,0.008415650125990744,0.008359915236359263,0.008295822169256336,0.008352925075600093,0.008062947854204383,0.008141718524343896,0.008350085208537793,0.008449474558042203,0.007650083562208154,0.008084688720399719,0.008210956906046049,0.007980032432207294,0.008254951995572296,0.00827141864396734,0.00801958235209816,0.007682583587413243,0.008059659884486646,0.008022476058851173,0.00805740030609061,0.007790647419948095,0.007875134665223897,0.00794747853344353,0.008362257732276706,0.008278382851008593,0.0080464795625865,0.008273867178332325,0.008226424788482256,0.008226250838431221,0.008314879227611538,0.00862946186015015,0.008005408451880228,0.008259237032284764,0.008072125359606283,0.008097716433166223,0.008032972777074926,0.008002060846818544,0.008222587584843623,0.007920093973997316,0.008145998712279768,0.008287665733131855,0.008164916245146035,0.007890237831158149,0.008119606500004478,0.007963750487404268,0.007940414742385507,0.008022806967882823,0.0077488595251641425,0.007799943426422775,0.0077714396381815916,0.00770515016688042,0.007634848726360778,0.007955961872425844,0.00830710964833708
sub-0247,0.011658149007330816,0.010430981961947408,0.011152069830188717,0.011274976469844874,0.010291031896605206,0.01023693057784794,0.011933371269581073,0.012025094863529897,0.009686294741725101,0.01031475290377586,0.011370255713432533,0.010033235847127215,0.011671878326222393,0.010535057711438355,0.01165024090546863,0.010526024986242444,0.010864226969817849,0.012258841873218237,0.012158399443620235,0.012116784415677293,0.012338293164872621,0.012084260870685672,0.00966442769056735,0.011570641111357962,0.011075172312072067,0.010517986247811133,0.009055700126775989,0.009569262398049734,0.00798536581620107,0.011530457325608949,0.01187452195889025,0.012084082894339106,0.007905940043230617,0.009430591710362578,0.009631676868755639,0.011530595373792675,0.010243587690375781,0.010579751037217365,0.010650417858762765,0.01089164064926877,0.008468017177548708,0.009359137039257332,0.00833811299601352,0.009084328901491953,0.009237694878449791,0.007878402699551262,0.011355155369632122,0.011346774913157507,0.012355895683199645,0.012720321449384484,0.010029935701639285,0.009551321132387332,0.008406226954944548,0.01028893165534084,0.011599811932397149,0.008999766692556326,0.009928667837025725,0.009726915050664545,0.010158233824713286,0.010347260817280329,0.010443858287531972,0.009485550528063753,0.00753281178905111,0.009510669491211984,0.009100201446802658,0.009170307488793907,0.010142912514686814,0.00786244604164481,0.0068435019925830835,0.008022652934971803,0.006570707037233338
sub-2137,0.010033962532840245,0.010814419720059924,0.011361257842384774,0.011083380264107073,0.010652336922745087,0.010159586169186227,0.010515197049334983,0.009105305074009787,0.007111187251976374,0.009808831050648028,0.010557428328095895,0.01066414614220668,0.010631646935540494,0.0074798400278448755,0.008269272525820406,0.009810246508938861,0.01028673769599331,0.01123347804925109,0.010457273808955647,0.010171676188032358,0.010665916843375626,0.011646024313094992,0.010729353731362376,0.00957512852692718,0.011411305464661594,0.009776488995098398,0.008188180661228374,0.008629000639365537,0.008007419446287628,0.01107049616373294,0.012182933462591649,0.011727127437149737,0.007012631825800206,0.006631174843202999,0.008951371492784532,0.01053962719081211,0.00811474110530399,0.008782030557578702,0.0090528566583613,0.010210634694926769,0.009970817440282062,0.009407585626751076,0.008611885046144291,0.00753035554783509,0.009329613366864328,0.007125170441199393,0.009420030705944642,0.011523166268577531,0.012225898909611147,0.011010762250688238,0.009047632835593749,0.011296200969246151,0.01034225858094453,0.0087854070944744,0.008656248768621696,0.010765720770055168,0.0101672044908214,0.008538780214390983,0.009356398966366336,0.01232891240441003,0.010527369706937057,0.00966067201854504,0.01035891217636999,0.009127910250980583,0.008925197311624082,0.006198387046382857,0.009267782437486228,0.007941936433976029,0.009795600440091345,0.00798506640075754,0.0068214165438882516
sub-2131,0.010700967290720589,0.010774493746603058,0.010383980170826318,0.010622006623961417,0.009589246107921449,0.00866969110991102,0.01033441791410298,0.010121172221192257,0.006630704968259982,0.008947762696825606,0.008807161788902442,0.008211191886074144,0.009842348635449983,0.008978401123401569,0.008119688393394676,0.0087667983680285,0.011074613672146757,0.009520964172080466,0.009455710390443444,0.009506980525511006,0.009067584840731623,0.008755923764873615,0.009634648359466,0.00911703268995896,0.010093072907480021,0.009560398541035027,0.008476118073282609,0.007927920977617778,0.00803784801544828,0.00936054807083973,0.010744450405029013,0.009527683614119294,0.006940111381476799,0.008361985215171473,0.004740573429990932,0.0095086939799203,0.00839489422199759,0.00826014231072461,0.009068229136687428,0.00882713448652256,0.009116967988548958,0.007132245368697852,0.006376661359457251,0.006231977369663374,0.007582776056515637,0.007872828488318778,0.007406292407350708,0.008928415934567066,0.008290217341106033,0.010119809998143695,0.005856963586049133,0.008015966415779457,0.008474241665145758,0.006854389291395758,0.007580781086308263,0.007174777079574898,0.008345125356574166,0.008159052375247573,0.008609308929528948,0.00786282453013533,0.009541170685403605,0.006275192669514955,0.0068404874774558025,0.008021446157561894,0.007515317918837989,0.006099762980900678,0.00667668452301159,0.006639077688751764,0.006503587216249401,0.006290540083929902,0.007782946783400396
sub-0256,0.011518367607612984,0.01066149581235706,0.011645200483389104,0.010912532278248298,0.011187431656781205,0.009969089904732347,0.012289793841154346,0.011116723232853183,0.010435343895117345,0.011352039283293834,0.01127892171457817,0.009868725601925366,0.010878119540439525,0.009666420111578939,0.010033360994142735,0.010106460030284821,0.01266741131338327,0.012142707630010142,0.009599087673060327,0.010319977184773888,0.011240396244890772,0.010023404747401297,0.009782940835873255,0.010618329083545852,0.011236490676447247,0.007606725453887273,0.008624918364643618,0.007448603859131721,0.008713125479107882,0.011579947988101798,0.012700489375857773,0.011714483691650934,0.008809703861558549,0.009579729781819046,0.009802860590739737,0.011888411407146816,0.008673805232892521,0.009739331815017911,0.008123784195393356,0.010240846170724354,0.009339088229794333,0.009136579210203543,0.007500763174842518,0.009591174003520438,0.008158494473067596,0.008716851477023089,0.008311741519283357,0.007479528748312441,0.01365695698959043,0.011616488852894586,0.011074660851176574,0.01085480860219722,0.007362381521007431,0.007724941060193189,0.008371363787838697,0.007099079877076318,0.010180888680339895,0.009245622228375891,0.009999063855285406,0.013038306853878296,0.012573535065614441,0.00765976638558832,0.00539078035463499,0.009231636432691861,0.007713362324548972,0.007313053988348484,0.006927189054897145,0.006861149376218055,0.005557191199121952,0.005600724648072324,0.006730742656066178
sub-0246,0.010462516100662157,0.011121998426451186,0.010691589913085364,0.01143199198464252,0.010742211625104428,0.01123912977437605,0.011746215851924608,0.00951270447340071,0.01087202311551888,0.011579451719948099,0.011561719911933246,0.011558683839258989,0.010924511831194096,0.01150309333918965,0.01009275213866088,0.012216547985286836,0.012015583815468496,0.011937809214040364,0.011848786717540024,0.011031405387355801,0.01191212400514566,0.012596002413577454,0.01231045926289565,0.012445556463248233,0.010374367818082935,0.009875912559215886,0.00968790583433549,0.010270947439147566,0.009378334210340346,0.01179736307791072,0.013019136479810393,0.010955608924595519,0.00986211311052839,0.009194988582287065,0.00931208344612403,0.01278636508227244,0.010430729027240697,0.01036153404610195,0.008023301158729889,0.011196145326365535,0.010261544865365582,0.00912631358681793,0.01117876702076941,0.0078107553977310945,0.007487308560367427,0.00972970950625104,0.010485993941594681,0.013173933660752798,0.01234542710435149,0.012129501701855349,0.008956685509559751,0.012018034269648774,0.010914824949070026,0.01083001669694506,0.011465892390320918,0.011130865910486282,0.01124131783211249,0.010870937625137545,0.009146142247712229,0.012317301310212074,0.011815252136543275,0.007904148537021097,0.011794334393188523,0.007647357000821936,0.008633738671117766,0.009489024974272288,0.006426637227638312,0.0066493754662191795,0.007717376171966222,0.007432991486548218,0.007474240762066743
sub-0253,0.008167496843297649,0.009128035155893154,0.00838829866987338,0.008361428976208288,0.008855692354921688,0.010198489065783625,0.009885715648691201,0.008030955827740192,0.009812242120552789,0.008205045996142779,0.007842140011001584,0.008037007759411848,0.009735991175085387,0.009143318465977896,0.008910729952468435,0.009052015128386442,0.01012352031251588,0.009132139684966041,0.010729466522737988,0.008505041504685505,0.009319656242432126,0.009953153311948454,0.010093831263220242,0.01186472373687797,0.008900990083906959,0.008334980148335768,0.00835356884321493,0.00896513529369064,0.007934747765569539,0.010804806920554124,0.010505243493416387,0.0114738887576388,0.009177315369437528,0.00862231230081922,0.008802525998230112,0.011022783356910032,0.008294273158446717,0.008549050274753394,0.009883947952740713,0.010753332982585425,0.00845632163123877,0.006791223727863237,0.005715405198239631,0.007641811079879981,0.007430784606819943,0.008318378769022357,0.008431200031995198,0.012106890684201085,0.010860864247536179,0.010219349617324404,0.007149175357121508,0.009432581498753895,0.008879124230271183,0.008557052928839903,0.009221900582158866,0.010577680412150488,0.008746787893156836,0.007316940932818986,0.008661908176114124,0.008471237085521877,0.008968689740659357,0.006167785583095516,0.006850006929316232,0.006695972251190741,0.00866411244671095,0.006535796825023927,0.00808330282580537,0.0076071668428709495,0.0066051685771740965,0.006262991721958636,0.007666560209909787
sub-0232,0.010403258453279263,0.011286921531376172,0.012034902444465964,0.012225182949160232,0.011559995285814664,0.011535365552106018,0.01131581362191518,0.008830692595943126,0.01012790512696744,0.008658333222420602,0.011081709759957696,0.009508183607254096,0.010844915193919277,0.009131140047651554,0.010607189868953083,0.011231648946615633,0.011831499790311359,0.011027757656884468,0.012081905953184232,0.011809192505766987,0.011314569077402678,0.013051512619720798,0.011246230094198175,0.011059542883573102,0.007785249381568939,0.011080479581071006,0.008515067934436306,0.01067396966618304,0.008209799864173521,0.011645810393494632,0.012618268575683171,0.012105518727814644,0.00819962116012754,0.006493711311415582,0.008585924298294004,0.01279246444642794,0.00895331937729057,0.008496864729676737,0.008399707424818641,0.01148503784821182,0.008781323618491554,0.009691682482984123,0.009309497045475904,0.006909273587776908,0.005141111022557626,0.007436586229053927,0.01113746025606665,0.010455072764369869,0.012536551037818866,0.012170155430353413,0.008420292608478305,0.010580038909585483,0.008261924978389389,0.010384777748437537,0.008928932137956322,0.010664847805790597,0.010301085600740398,0.008517351207286267,0.010165630839881893,0.012605824245872685,0.012787805893316392,0.009270200018995691,0.007607851400553766,0.00724738274261812,0.009728140228735398,0.006734083289576803,0.0063855072918997165,0.007409943759075782,0.007476876475287736,0.004968522008147365,0.007173035678065115
sub-0227,0.01068244555056509,0.012808981173406678,0.011520031933709513,0.012008075676023843,0.011517151243182889,0.01137262285855886,0.013435560162438232,0.011489942796373366,0.011356441442248514,0.010266079838163963,0.01118773303202653,0.01149179439852163,0.012887257616499833,0.011594361473049727,0.009600650534314106,0.01130400994016241,0.012822476800477472,0.010988892094710262,0.0116787441525469,0.012236340826969233,0.012005378457901865,0.011020958365143057,0.012514305372086225,0.013900480210383185,0.010571552842487843,0.013207183347761657,0.011205146258477714,0.010576382994488626,0.011030257870244038,0.012580326207010087,0.014867604430065027,0.013797061530223616,0.011156212921968674,0.009712316874687628,0.012308818541520938,0.01361535118111174,0.01125121311858853,0.010289174430917397,0.013916292228345558,0.013444804834326713,0.010205466656537874,0.012444840322968593,0.011044677681574848,0.01140063088661309,0.008283233569619316,0.010769463575437212,0.013115989735468256,0.011389693589318196,0.013177550134385374,0.012190455348917939,0.008530816055876222,0.0099793833368019,0.011032432319687233,0.009881711617816162,0.01291860495694966,0.010183222485888828,0.01029393649070626,0.010380130169797278,0.008631684895055527,0.013708210441689303,0.013870846773736262,0.007507813596417371,0.011688270124783426,0.009054143075929385,0.009598925343579456,0.008702604637620235,0.009407487761434838,0.007967708411973473,0.008848581963604408,0.00962114880987589,0.007092377984300464
sub-0242,0.008833968374976362,0.008703102626881058,0.009325938545429667,0.010024616021445273,0.01009709108693302,0.01055962956858845,0.010034897196144246,0.007423173081638527,0.008470779210593441,0.0087587636743575,0.007584366211549661,0.00868831295778697,0.008645436804836194,0.00844590191385884,0.007827551221838687,0.007909356267959496,0.010583586624706497,0.010009474628205882,0.01064140906808654,0.010220327804940746,0.010259837141588938,0.010827988996945245,0.009655479092420514,0.010570364405158185,0.00847970170264165,0.011152464778787324,0.006963790439632733,0.0092464517157783,0.006718194606611456,0.012403051388530787,0.013650023189894119,0.011057691979327924,0.006534648061189424,0.006256909898855583,0.008823357867266951,0.011887595329071222,0.008351461188104436,0.00913313785940025,0.010120374720378592,0.009741913360270105,0.007467464390176977,0.006678168967100934,0.01010952986477826,0.007133712094789158,0.008653501410252533,0.009266454814814353,0.008528855938016035,0.008532550771832527,0.011215129202243303,0.009502653170668054,0.0067981517304828145,0.007173216888893688,0.006823976888410349,0.006627917067259156,0.00630908943821177,0.007585618478175789,0.007900378012339594,0.007280346963007651,0.00790500792433458,0.010769072079573262,0.009557536219371667,0.007568473779964754,0.009155130218248457,0.006700909856391495,0.008443282559547413,0.007028003056750904,0.006651359765384393,0.004534311237083232,0.007215009529082872,0.004962748024103133,0.0032407328301126445
sub-0263,0.009165054669868262,0.007873508635634402,0.007893974087599504,0.008125188846943455,0.008882787381567434,0.009971073450659531,0.00990478339156715,0.007312712136728923,0.006782773605769613,0.010915805894796014,0.010060978622379499,0.010242031792134627,0.009283492753145026,0.008770369260392891,0.010011051002790788,0.008994456844998411,0.01051600915246081,0.011379242317502643,0.010436723449317746,0.011019856885919404,0.010573823338363115,0.00914176785402702,0.010562349400902176,0.00837256406315408,0.010863364793857532,0.007296598457034155,0.010642077769473292,0.010029320606195779,0.0068172274811890195,0.010749709469072125,0.01012461928902865,0.00899610677137688,0.009538345608657415,0.008191710668977177,0.0071908957317797575,0.009968644034618735,0.009799795360313585,0.00828110099150331,0.00914254846456908,0.008420189473507736,0.007732414669949582,0.007187470870780674,0.007384559516792865,0.005964650181279044,0.0067357412348286695,0.008021843045884741,0.00728786533954136,0.009547750771477808,0.009687823654151452,0.009737241179733997,0.008878052232381358,0.009290698345828043,0.009071253150076704,0.00947163856467884,0.010200373861630209,0.00909232343269923,0.009597175338542801,0.008998374436601588,0.010192817253322144,0.010779759895627699,0.010544252079117845,0.008894062752376945,0.008412610499253527,0.00997677968778138,0.008076653170053592,0.007754418709556276,0.00598318144032159,0.004644906418473108,0.007593417514017804,0.006492776926405713,0.008058686467135267
sub-0237,0.011703366020065295,0.01059955165418879,0.011149114149337586,0.010356268368769087,0.01171039981352215,0.009809984077431205,0.010859082797117909,0.007545832440173997,0.010040632082131663,0.011077070428923544,0.010251461550368577,0.007555018547410971,0.00909639750923502,0.009310155181704366,0.010054616671887234,0.01002386354690752,0.01262148674335363,0.01287531447664196,0.011839290299260985,0.01103255426886066,0.010309748094942079,0.013229258130932531,0.012480976165203172,0.01347005891757095,0.010985055615703773,0.00967357346400985,0.00958717951350844,0.008955628613135142,0.008287800899072974,0.009719013221425717,0.01390420834448864,0.013404869256625741,0.009979883905386983,0.009307148277020455,0.010032453019958538,0.014184823455885748,0.008212799062463408,0.009024676742067838,0.011264663583853172,0.0119874141746293,0.008485570411919361,0.007651717391913566,0.009699589569275874,0.0067532635864088406,0.008486108301208333,0.007629901902002526,0.010262895844225009,0.014216915717930023,0.011936566673658559,0.011527114782806215,0.008061405421830632,0.009605871800763248,0.010609543249636423,0.008819465976261204,0.009086956325765354,0.00835003713570057,0.008191844956918779,0.010198034832777585,0.011037458750097675,0.01018650481055442,0.011595870053581835,0.00667209936627502,0.007867495301563825,0.009809990314329995,0.008398025105701458,0.008214981167536833,0.009496682171481747,0.007275909420596299,0.010023430508668767,0.006706855714619691,0.005602465511078959
sub-2129,0.00917333745833459,0.01114240598077443,0.01289751122475207,0.01151415687938756,0.011823341844832904,0.012125517447932794,0.013048055986417681,0.009279631554312821,0.009651839697644628,0.0109911622831477,0.00922096633877238,0.011692663197347594,0.011667552761650529,0.010983859828028911,0.008725698950221825,0.01136804624946821,0.013037770029046386,0.012315292511778876,0.012691395350431298,0.013138537867710421,0.012091316509144436,0.013221653050413408,0.012450546027717346,0.012781265459482062,0.009193744915847945,0.011651619572064065,0.008922823678865434,0.009890447519805725,0.009524917692839243,0.011197208491746465,0.013162414207444439,0.012905427496908711,0.008323862683455785,0.007792866342318085,0.008524647345072932,0.012919959361513553,0.008278185751500262,0.010080727574613587,0.009636890195907325,0.013332407423754217,0.009250145645168052,0.01210866158813748,0.010804265942570643,0.009447469980091435,0.008742304854404599,0.00974321609066374,0.00904347554389062,0.013962298894521417,0.013117856703851074,0.011895555681001766,0.00874564045942133,0.010689693112425309,0.009198197521526627,0.010984696572070024,0.011329073717588475,0.011816810555709266,0.010738495430336252,0.0083440005610907,0.00851794891346361,0.013201590690950669,0.013160894795017074,0.007216820580735483,0.009920986592643866,0.006787624878384513,0.008451553048449894,0.006506293523671729,0.007478365185039473,0.006815922443698469,0.0075540207008296155,0.005863149131648538,0.006398036083130699
sub-0249,0.012012228782547804,0.012179927570852896,0.012388950249796797,0.012078505910564735,0.01179181395045947,0.011841679685535757,0.012378516021921077,0.009833271970807262,0.01122781198012128,0.011345910794808069,0.011841502718386897,0.012207389678306858,0.013315427821268714,0.009781685847040616,0.010669047885097363,0.012755394064633552,0.012800932504809785,0.01299117222553445,0.011320321827963593,0.011968161195940836,0.012982274453382561,0.012891056684089276,0.012474403796256724,0.012467759031658606,0.011307479203337476,0.012130957910631344,0.008542081878272252,0.010495046494981888,0.009742382764649017,0.012617570210871622,0.013661969414007385,0.012637938111033796,0.00916440035463075,0.008344497231740166,0.011330668317803888,0.012179989895713396,0.009346425081139429,0.010736373691817434,0.010694256473476193,0.011440715413587568,0.009646992938473719,0.010093316268115427,0.011046591173699634,0.0077441046301892184,0.008582216547160718,0.009549248146419723,0.012506426023381709,0.011011251520487578,0.0135043946718889,0.012554101960779638,0.010146405047203377,0.010599110589219314,0.010665130519960445,0.011051136115066803,0.011866791353696034,0.010490914167576283,0.009620147756987368,0.009841204159232505,0.01111013908760323,0.013232875051367755,0.012632119361608683,0.00859183783786529,0.00924826508722507,0.009576503307874046,0.010024801732890627,0.008533448916776485,0.009505678500054912,0.008903934424036624,0.0071716547310250334,0.007884493764508543,0.00726141357264024
sub-2136,0.011735015784391583,0.011117725370711616,0.010941535340817014,0.01089545186019024,0.01105419549138215,0.00971266821446102,0.0115350266856537,0.008217933058792334,0.008023959940730055,0.010158614806742846,0.008049792651157935,0.0104556470019262,0.009649565036729932,0.011853638521569322,0.010320276359286744,0.009536419019155192,0.010887336849726198,0.011349982676523937,0.011062389984437098,0.011093775594015472,0.01043222844161284,0.012109419728021488,0.00943401165261168,0.009470846438688812,0.010067598510164161,0.010874391230829275,0.008948671521883094,0.008834282845269398,0.008428778926986707,0.011747525865954874,0.011044367321696813,0.011290731280788164,0.009867857546320937,0.007280611575037999,0.007364246793424488,0.01081729119839304,0.010847352860330296,0.009704698435090059,0.008917770716425862,0.009141114487455868,0.009866608288245534,0.010234136432948989,0.009538811589258492,0.009144647630029803,0.007502930972194956,0.00784535997174643,0.00877977035468968,0.010821803388284314,0.010754290011075335,0.010543535769840826,0.007423345571791697,0.008980100205954567,0.008314898128114853,0.010716732633523435,0.008644858012440849,0.010222950944176124,0.008877837929581557,0.009689834200693642,0.009613177464597228,0.011081095136692467,0.011495138097417519,0.007804781407245063,0.006786455113023236,0.008349338666569821,0.010507771720802299,0.0069882456004178905,0.007746160958504814,0.005562373177831362,0.008470554529369727,0.005708085169298563,
